,avg_income_currency,avg_income_amount,AVG_INCOME_USD,country,rural_urban,remesa_currency,remesa_amount,REMESA_AMOUNT_USD,remesa_freq,REMESA_AMOUNT_REGPERMONTH,remittances_yn,remesa_amount_consent,avg_income_consent,pct_remit_towards_Foodpurchase,pct_remit_towards_Healthexpenses(medicines/medicalconsultation),"pct_remit_towards_ExpensesrelatedtoCOVID-19(protectionsupplies,medicalconsultation,medicines)",pct_remit_towards_Educationexpenses,"pct_remit_towards_Paymentofservices(water,electricity,cable,internet,communication)",pct_remit_towards_Clothesandshoes,pct_remit_towards_Housing(constructionorrepair),pct_remit_towards_Housingrentalfee,pct_remit_towards_Homepurchasefee,pct_remit_towards_Purchaseofagriculturalinputs,pct_remit_towards_Business(trade),pct_remit_towards_Saving,pct_remit_towards_Paymentofcommitmentsofmembersresidingabroad,pct_remit_towards_Paymentofthesender'straveldebt,pct_remit_towards_Paymentofotherdebts,pct_remit_towards_Other
3109,3.0,208.0,8.528,GT,2,3.0,195.0,7.995,4.0,3.9975,1,1.0,1,30.0,70.0,,,,,,,,,,,,,,
3110,3.0,390.0,15.99,GT,2,3.0,260.0,10.66,5.0,3.553333333333333,1,1.0,1,50.0,30.0,,,20.0,,,,,,,,,,,
3111,3.0,455.0,18.655,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3112,3.0,130.0,5.33,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3113,3.0,390.0,15.99,GT,2,3.0,455.0,18.655,3.0,18.655,1,1.0,1,50.0,,,,30.0,20.0,,,,,,,,,,
3114,3.0,1170.0,47.97,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3115,3.0,650.0,26.65,GT,2,1.0,200.0,200.0,3.0,200.0,1,1.0,1,50.0,,,,25.0,25.0,,,,,,,,,,
3116,3.0,1040.0,42.64,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3117,3.0,585.0,23.985,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3118,3.0,780.0,31.98,GT,2,1.0,200.0,200.0,4.0,100.0,1,1.0,1,,,,,,,,,,,,,,,,
3119,3.0,234.0,9.594,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3120,3.0,234.0,9.594,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3121,3.0,104.0,4.264,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3122,3.0,260.0,10.66,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3123,3.0,130.0,5.33,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3124,3.0,156.0,6.396,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3125,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3126,2.0,615.0,79.95,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3127,2.0,410.0,53.3,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3128,2.0,82.0,10.66,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3129,2.0,123.0,15.99,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3130,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3131,2.0,82.0,10.66,HND,1,2.0,49.2,6.396000000000001,3.0,6.396000000000001,1,1.0,1,100.0,,,,,,,,,,,,,,,
3132,2.0,246.0,31.98,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3133,2.0,123.0,15.99,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3134,3.0,520.0,21.32,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3135,3.0,260.0,10.66,GT,1,3.0,195.0,7.995,5.0,2.665,1,1.0,1,80.0,,,,20.0,,,,,,,,,,,
3136,3.0,65.0,2.665,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3137,3.0,260.0,10.66,GT,1,3.0,182.0,7.462000000000001,5.0,2.4873333333333334,1,1.0,1,,100.0,,,,,,,,,,,,,,
3138,3.0,182.0,7.462000000000001,GT,1,3.0,182.0,7.462000000000001,4.0,3.731,1,1.0,1,50.0,50.0,,,,,,,,,,,,,,
3139,3.0,260.0,10.66,GT,1,3.0,195.0,7.995,3.0,7.995,1,1.0,1,25.0,,,,75.0,,,,,,,,,,,
3140,3.0,650.0,26.65,GT,1,3.0,416.0,17.056,8.0,,1,1.0,1,75.0,,,,,,,,,,,,,,,25.0
3141,3.0,104.0,4.264,GT,1,3.0,100.1,4.1041,4.0,2.05205,1,1.0,1,10.0,70.0,,,20.0,,,,,,,,,,,
3142,3.0,780.0,31.98,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3143,3.0,1820.0,74.62,GT,1,3.0,195.0,7.995,4.0,3.9975,1,1.0,1,50.0,,,,30.0,,,,,,,,,,,20.0
3144,3.0,650.0,26.65,GT,1,3.0,26.0,1.066,8.0,,1,1.0,1,,100.0,,,,,,,,,,,,,,
3145,3.0,195.0,7.995,GT,1,3.0,390.0,15.99,4.0,7.995,1,1.0,1,50.0,30.0,,,20.0,,,,,,,,,,,
3146,3.0,1040.0,42.64,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3147,3.0,325.0,13.325,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3148,3.0,1300.0,53.3,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3149,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3150,2.0,82.0,10.66,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3151,2.0,164.0,21.32,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3152,1.0,1000.0,1000.0,SLV,1,1.0,1000.0,1000.0,3.0,1000.0,1,1.0,1,25.0,65.0,,,10.0,,,,,,,,,,,
3153,1.0,160.0,160.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3154,1.0,144.0,144.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3155,,,,HND,2,,,,,,0,,99,,,,,,,,,,,,,,,,
3156,2.0,0.0,0.0,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3157,2.0,615.0,79.95,HND,2,,,,3.0,,1,0.0,1,50.0,,,50.0,,,,,,,,,,,,
3158,2.0,410.0,53.3,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3159,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3160,1.0,200.0,200.0,SLV,1,1.0,100.0,100.0,4.0,50.0,1,1.0,1,,,,,,,,,,,,,,,,100.0
3161,1.0,50.0,50.0,SLV,1,1.0,50.0,50.0,4.0,25.0,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
3162,1.0,50.0,50.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3163,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3164,,,,SLV,1,,,,8.0,,1,0.0,0,,100.0,,,,,,,,,,,,,,
3165,1.0,200.0,200.0,SLV,1,1.0,100.0,100.0,8.0,,1,1.0,1,100.0,,,,,,,,,,,,,,,
3166,1.0,240.0,240.0,SLV,1,1.0,30.0,30.0,3.0,30.0,1,1.0,1,80.0,20.0,,,,,,,,,,,,,,
3167,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3168,1.0,800.0,800.0,SLV,1,1.0,200.0,200.0,2.0,400.0,1,1.0,1,50.0,,,,20.0,,30.0,,,,,,,,,
3169,2.0,205.0,26.65,HND,1,2.0,205.0,26.65,2.0,53.3,1,1.0,1,30.0,20.0,,,50.0,,,,,,,,,,,
3170,2.0,369.0,47.97,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3171,2.0,102.5,13.325,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3172,2.0,82.0,10.66,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3173,2.0,307.5,39.975,HND,1,2.0,143.5,18.655,6.0,3.109166666666667,1,1.0,1,25.0,,75.0,,,,,,,,,,,,,
3174,2.0,114.8,14.924,HND,1,2.0,90.2,11.726,3.0,11.726,1,1.0,1,30.0,50.0,,,,,,,,,,20.0,,,,
3175,2.0,246.0,31.98,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3176,2.0,196.8,25.584000000000003,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3177,2.0,41.0,5.33,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3178,2.0,348.5,45.305,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3179,2.0,184.5,23.985,HND,2,2.0,49.2,6.396000000000001,6.0,1.066,1,1.0,1,75.0,,,25.0,,,,,,,,,,,,
3180,2.0,328.0,42.64,HND,2,2.0,196.8,25.584000000000003,6.0,4.264,1,1.0,1,,,,,,,,,,,,,,,,100.0
3181,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3182,,,,SLV,1,,,,6.0,,1,0.0,0,60.0,20.0,,,20.0,,,,,,,,,,,
3183,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3184,1.0,100.0,100.0,SLV,1,1.0,50.0,50.0,6.0,8.333333333333334,1,1.0,1,60.0,,,,,40.0,,,,,,,,,,
3185,1.0,350.0,350.0,SLV,1,1.0,100.0,100.0,5.0,33.333333333333336,1,1.0,1,100.0,,,,,,,,,,,,,,,
3186,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3187,1.0,500.0,500.0,SLV,1,1.0,280.0,280.0,3.0,280.0,1,1.0,1,80.0,20.0,,,,,,,,,,,,,,
3188,,,,SLV,1,1.0,200.0,200.0,5.0,66.66666666666667,1,1.0,99,60.0,5.0,,,35.0,,,,,,,,,,,
3189,1.0,600.0,600.0,SLV,1,1.0,40.0,40.0,4.0,20.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
3190,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3191,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3192,1.0,200.0,200.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,10.0,80.0,,,,10.0,,,,,,,,,,
3193,1.0,50.0,50.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3194,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3195,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3196,,,,SLV,1,,,,3.0,,1,0.0,0,50.0,,,,50.0,,,,,,,,,,,
3197,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3198,,,,SLV,2,,,,4.0,,1,0.0,0,100.0,,,,,,,,,,,,,,,
3199,1.0,600.0,600.0,SLV,2,1.0,500.0,500.0,2.0,1000.0,1,1.0,1,50.0,25.0,,,25.0,,,,,,,,,,,
3200,,,,SLV,2,,,,6.0,,1,0.0,0,60.0,40.0,,,,,,,,,,,,,,
3201,1.0,1500.0,1500.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3202,1.0,1000.0,1000.0,SLV,2,1.0,800.0,800.0,3.0,800.0,1,1.0,1,,70.0,,,,,,30.0,,,,,,,,
3203,1.0,240.0,240.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3204,1.0,700.0,700.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3205,,,,SLV,2,,,,,,0,,99,,,,,,,,,,,,,,,,
3206,1.0,1300.0,1300.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3207,1.0,600.0,600.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3208,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3209,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3210,1.0,300.0,300.0,SLV,1,,,,8.0,,1,0.0,1,100.0,,,,,,,,,,,,,,,
3211,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3212,,,,SLV,1,1.0,150.0,150.0,3.0,150.0,1,1.0,0,50.0,25.0,,,25.0,,,,,,,,,,,
3213,1.0,100.0,100.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3214,1.0,200.0,200.0,SLV,2,1.0,100.0,100.0,3.0,100.0,1,1.0,1,70.0,,,,30.0,,,,,,,,,,,
3215,1.0,100.0,100.0,SLV,2,1.0,100.0,100.0,3.0,100.0,1,1.0,1,80.0,,,,20.0,,,,,,,,,,,
3216,1.0,300.0,300.0,SLV,2,1.0,225.0,225.0,5.0,75.0,1,1.0,1,,,,100.0,,,,,,,,,,,,
3217,1.0,200.0,200.0,SLV,2,1.0,200.0,200.0,6.0,33.333333333333336,1,1.0,1,60.0,,,,40.0,,,,,,,,,,,
3218,1.0,300.0,300.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3219,1.0,300.0,300.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3220,1.0,100.0,100.0,SLV,2,1.0,100.0,100.0,3.0,100.0,1,1.0,1,40.0,20.0,,,30.0,,,,,,,,,,,
3221,1.0,400.0,400.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3222,1.0,20.0,20.0,SLV,2,1.0,50.0,50.0,6.0,8.333333333333334,1,1.0,1,60.0,40.0,,,,,,,,,,,,,,
3223,1.0,475.0,475.0,SLV,2,1.0,300.0,300.0,5.0,100.0,1,1.0,1,,100.0,,,,,,,,,,,,,,
3224,1.0,270.0,270.0,SLV,2,,,,4.0,,1,,1,,,,,,,,,,,,,,,,
3225,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3226,1.0,150.0,150.0,SLV,1,1.0,90.0,90.0,6.0,15.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
3227,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3228,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3229,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3230,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3231,1.0,800.0,800.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,,,,,100.0,,,,,,,,,,,
3232,1.0,250.0,250.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,80.0,,,,20.0,,,,,,,,,,,
3233,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3234,1.0,400.0,400.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3235,1.0,275.0,275.0,SLV,1,1.0,200.0,200.0,3.0,200.0,1,1.0,1,,100.0,,,,,,,,,,,,,,
3236,1.0,210.0,210.0,SLV,1,1.0,150.0,150.0,3.0,150.0,1,1.0,1,60.0,,,40.0,,,,,,,,,,,,
3237,1.0,250.0,250.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3238,,,,SLV,1,1.0,100.0,100.0,4.0,50.0,1,1.0,0,50.0,50.0,,,,,,,,,,,,,,
3239,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3240,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3241,1.0,25.0,25.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3242,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3243,1.0,50.0,50.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3244,1.0,160.0,160.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3245,1.0,180.0,180.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3246,1.0,300.0,300.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3247,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3248,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3249,1.0,250.0,250.0,SLV,1,1.0,200.0,200.0,1.0,860.0,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
3250,1.0,20.0,20.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3251,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3252,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3253,1.0,30.0,30.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3254,2.0,12.3,1.5990000000000002,HND,2,2.0,123.0,15.99,3.0,15.99,1,1.0,1,70.0,15.0,,,,15.0,,,,,,,,,,
3255,2.0,410.0,53.3,HND,2,2.0,410.0,53.3,3.0,53.3,1,1.0,1,70.0,20.0,,10.0,,,,,,,,,,,,
3256,2.0,123.0,15.99,HND,2,2.0,41.0,5.33,5.0,1.7766666666666666,1,1.0,1,70.0,10.0,,20.0,,,,,,,,,,,,
3257,2.0,82.0,10.66,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3258,2.0,615.0,79.95,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3259,2.0,246.0,31.98,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3260,2.0,123.0,15.99,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3261,2.0,41.0,5.33,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3262,1.0,80.0,80.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,90.0,,,,10.0,,,,,,,,,,,
3263,1.0,90.0,90.0,SLV,1,1.0,150.0,150.0,4.0,75.0,1,1.0,1,80.0,20.0,,,,,,,,,,,,,,
3264,1.0,140.0,140.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3265,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3266,,,,SLV,1,,,,99.0,,1,99.0,99,,100.0,,,,,,,,,,,,,,
3267,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3268,,,,SLV,1,,,,8.0,,1,0.0,99,50.0,,,,50.0,,,,,,,,,,,
3269,1.0,300.0,300.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3270,1.0,135.0,135.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3271,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3272,1.0,150.0,150.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3273,,,,SLV,1,,,,6.0,,1,0.0,0,,80.0,,,20.0,,,,,,,,,,,
3274,1.0,0.0,0.0,SLV,1,,,,8.0,,1,0.0,1,60.0,,,,40.0,,,,,,,,,,,
3275,1.0,0.0,0.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3276,1.0,30.0,30.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3277,1.0,300.0,300.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3278,1.0,60.0,60.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3279,1.0,100.0,100.0,SLV,1,1.0,50.0,50.0,7.0,4.166666666666667,1,1.0,1,100.0,,,,,0.0,,,,,,,,,,
3280,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3281,,,,SLV,1,1.0,200.0,200.0,3.0,200.0,1,1.0,99,50.0,20.0,,,30.0,,,,,,,,,,,
3282,1.0,200.0,200.0,SLV,1,1.0,100.0,100.0,8.0,,1,1.0,1,100.0,,,,,,,,,,,,,,,
3283,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3284,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3285,1.0,240.0,240.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3286,1.0,300.0,300.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3287,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3288,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3289,1.0,150.0,150.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
3290,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3291,1.0,35.0,35.0,SLV,1,1.0,50.0,50.0,5.0,16.666666666666668,1,1.0,1,10.0,20.0,,,,20.0,,,,,,,,,,
3292,1.0,350.0,350.0,SLV,1,1.0,100.0,100.0,4.0,50.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
3293,3.0,169.0,6.929,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3294,3.0,390.0,15.99,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3295,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3296,1.0,225.0,225.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3297,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3298,1.0,130.0,130.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3299,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3300,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3301,1.0,350.0,350.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3302,2.0,164.0,21.32,HND,1,1.0,50.0,50.0,6.0,8.333333333333334,1,1.0,1,100.0,,,,,,,,,,,,,,,
3303,2.0,225.5,29.315,HND,1,1.0,50.0,50.0,8.0,,1,1.0,1,100.0,,,,,,,,,,,,,,,
3304,2.0,205.0,26.65,HND,1,1.0,50.0,50.0,6.0,8.333333333333334,1,1.0,1,100.0,,,,,,,,,,,,,,,
3305,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3306,2.0,164.0,21.32,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3307,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3308,2.0,164.0,21.32,HND,1,2.0,82.0,10.66,1.0,45.838,1,1.0,1,80.0,,,,,,,,,,,,,,,
3309,,,,HND,1,2.0,82.0,10.66,2.0,21.32,1,1.0,0,50.0,,,,,,,,,,,,,,,
3310,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3311,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3312,2.0,369.0,47.97,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3313,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3314,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3315,,,,GT,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3316,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3317,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3318,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3319,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3320,3.0,364.0,14.924,GT,1,3.0,91.0,3.731,2.0,7.462000000000001,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
3321,,,,GT,1,1.0,1000.0,1000.0,1.0,4300.0,1,1.0,0,50.0,25.0,,,25.0,,,,,,,,,,,
3322,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3323,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3324,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3325,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3326,,,,GT,2,1.0,75.0,75.0,3.0,75.0,1,1.0,99,100.0,,,,,,,,,,,,,,,
3327,,,,GT,2,,,,,,0,,0,,,,,,,,,,,,,,,,
3328,,,,GT,2,,,,5.0,,1,0.0,0,30.0,,,,,,,,,,,,,,70.0,
3329,3.0,208.0,8.528,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3330,3.0,364.0,14.924,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3331,3.0,195.0,7.995,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3332,3.0,156.0,6.396,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3333,3.0,169.0,6.929,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3334,3.0,260.0,10.66,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3335,3.0,156.0,6.396,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3336,3.0,156.0,6.396,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3337,3.0,130.0,5.33,GT,1,,,,7.0,,1,0.0,1,80.0,,,,,,,,,,,,,,,
3338,3.0,260.0,10.66,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3339,3.0,65.0,2.665,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3340,3.0,156.0,6.396,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3341,3.0,260.0,10.66,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3342,3.0,195.0,7.995,GT,2,3.0,260.0,10.66,5.0,3.553333333333333,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
3343,3.0,390.0,15.99,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3344,3.0,514.8,21.1068,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3345,3.0,499.2,20.4672,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
3346,3.0,130.0,5.33,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3347,3.0,325.0,13.325,GT,1,3.0,325.0,13.325,3.0,13.325,1,1.0,1,30.0,70.0,,,,,,,,,,,,,,
3348,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3349,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3350,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3351,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3352,,,,GT,1,,,,8.0,,1,99.0,0,60.0,,,,40.0,,,,,,,,,,,
3353,,,,GT,1,,,,3.0,,1,99.0,99,30.0,,,,,,,,,,,,,70.0,,
3354,3.0,104.0,4.264,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3355,3.0,520.0,21.32,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3356,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
3357,,,,GT,1,,,,3.0,,1,0.0,0,50.0,50.0,,,,,,,,,,,,,,
3358,3.0,325.0,13.325,GT,1,3.0,91.0,3.731,5.0,1.2436666666666667,1,1.0,1,100.0,,,,,,,,,,,,,,,
3359,,,,GT,1,,,,3.0,,1,0.0,0,50.0,,,50.0,,,,,,,,,,,,
3360,,,,GT,1,,,,3.0,,1,99.0,99,50.0,,,,25.0,25.0,,,,,,,,,,
3361,,,,GT,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3362,,,,GT,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3363,,,,GT,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3364,,,,GT,1,,,,,,0,,99,,,,,,,,,,,,,,,,
3365,3.0,260.0,10.66,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
3366,3.0,182.0,7.462000000000001,GT,1,3.0,156.0,6.396,5.0,2.132,1,1.0,1,,,,,,,,,,,,,,,,
3367,,,,GT,1,,,,3.0,,1,99.0,99,10.0,10.0,,,,,80.0,,,,,,,,,
3368,3.0,208.0,8.528,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
